200

14.120693	2.662033	1.493289	0.500000
13.207407	1.147773	1.088476	0.500000
2.592997	10.080412	1.348497	0.500000
2.758222	1.815418	1.369781	0.500000
4.878777	9.412952	1.423135	0.500000
0.544807	8.817272	1.496062	0.500000
10.756410	4.778282	0.633137	0.500000
13.450665	3.468751	1.001601	0.500000
5.828766	8.725134	1.483292	0.500000
13.204588	4.444206	1.482330	0.500000
1.180873	4.667291	0.950577	0.500000
10.671607	5.548649	1.443791	0.500000
3.883437	4.285287	1.415119	0.500000
1.498849	5.684535	0.609150	0.500000
13.434870	2.129137	0.867601	0.500000
0.753810	5.707565	1.444087	0.500000
10.537674	2.819207	0.525012	0.500000
6.295831	7.382429	1.392515	0.500000
6.865449	3.724294	0.527914	0.500000
1.561658	1.041392	1.379715	0.500000
7.997166	10.315451	1.249027	0.500000
10.883100	12.667677	0.521137	0.500000
6.606643	5.065113	1.491519	0.500000
11.199869	1.993060	0.759221	0.500000
7.059282	11.526874	1.411507	0.500000
8.517622	3.264754	0.760839	0.500000
4.359350	10.307986	1.324131	0.500000
2.203069	2.927682	1.492998	0.500000
3.271225	8.178754	1.473596	0.500000
10.748183	8.396441	1.443502	0.500000
10.153901	11.849042	1.472494	0.500000
2.984760	3.560624	0.635545	0.500000
1.418515	12.138215	1.312520	0.500000
11.362655	6.741201	1.493062	0.500000
10.961360	11.682554	0.678596	0.500000
12.456654	4.796806	0.525300	0.500000
11.874538	1.178051	0.863165	0.500000
8.308826	13.426190	0.554964	0.500000
6.170396	2.133429	0.602222	0.500000
0.197331	1.872809	0.508450	0.500000
8.352655	5.681697	0.606001	0.500000
5.784081	10.172277	1.397259	0.500000
9.910087	4.838864	1.407590	0.500000
4.511827	11.187414	0.752558	0.500000
1.723962	6.796192	0.584705	0.500000
4.082071	0.775079	1.481916	0.500000
6.385854	0.709822	0.778530	0.500000
6.614157	5.995362	0.677409	0.500000
12.223775	2.595237	0.545310	0.500000
0.813804	9.800476	1.493973	0.500000
1.876496	0.205599	0.598180	0.500000
6.980866	10.751405	0.524129	0.500000
1.704420	2.310282	0.642442	0.500000
12.538533	0.150186	0.618146	0.500000
6.959428	9.956246	1.213500	0.500000
8.809381	0.220495	1.028852	0.500000
14.048363	11.535740	0.592678	0.500000
10.713399	3.374141	1.379507	0.500000
9.026158	2.134036	0.511947	0.500000
5.648651	6.816235	0.511887	0.500000
0.023297	10.807741	1.345143	0.500000
13.531631	13.964973	0.636720	0.500000
2.556084	5.185025	0.638179	0.500000
8.612274	6.384260	1.409220	0.500000
13.936768	9.485738	1.445364	0.500000
0.505926	13.450681	0.550996	0.500000
9.814442	2.572747	1.358443	0.500000
3.617339	10.709392	0.542998	0.500000
13.349460	8.551827	1.282227	0.500000
6.872809	1.570867	1.101942	0.500000
7.865492	12.221468	1.487327	0.500000
0.674358	3.099267	0.564986	0.500000
13.239729	6.542578	1.247910	0.500000
13.232601	0.152853	1.479419	0.500000
13.537527	9.984839	0.540221	0.500000
10.008701	1.820020	0.558888	0.500000
9.472240	7.175167	1.273390	0.500000
11.547903	14.177611	1.292478	0.500000
12.711530	7.481802	1.489326	0.500000
6.058394	11.254750	0.529476	0.500000
11.086430	5.799501	0.561278	0.500000
4.319589	0.376337	0.536550	0.500000
5.364876	6.053973	1.400171	0.500000
3.459411	2.809308	1.432711	0.500000
3.020594	7.017727	1.379329	0.500000
3.942581	6.320544	1.066380	0.500000
8.793871	12.951292	1.499729	0.500000
8.672414	9.291811	0.729841	0.500000
5.247851	10.489386	0.585230	0.500000
0.244119	0.123998	1.406595	0.500000
4.736557	11.977227	1.407195	0.500000
2.160960	1.378647	0.562952	0.500000
3.262588	5.237931	1.433393	0.500000
14.229177	4.119062	1.109165	0.500000
4.671491	1.684480	1.462934	0.500000
9.572975	9.737131	0.542802	0.500000
7.719401	1.190385	1.486635	0.500000
8.718498	4.250353	0.568789	0.500000
3.237352	14.211071	1.299045	0.500000
10.652546	7.482794	0.601715	0.500000
5.189397	0.835743	1.015594	0.500000
6.689644	2.992714	1.202179	0.500000
2.260820	13.403001	0.559343	0.500000
0.037946	1.438612	1.430693	0.500000
5.829033	11.855933	1.495263	0.500000
3.116895	1.069065	0.609102	0.500000
12.782427	8.000796	0.562803	0.500000
1.274486	8.007439	0.533899	0.500000
7.241131	12.249997	0.506272	0.500000
0.497090	6.605979	0.635294	0.500000
6.450618	8.426836	0.576174	0.500000
12.780438	12.572137	0.774567	0.500000
4.026765	4.756331	0.505145	0.500000
9.530305	12.012375	0.508050	0.500000
2.925933	12.643876	0.524905	0.500000
12.107250	6.891957	0.780142	0.500000
0.960820	7.346226	1.281742	0.500000
2.202636	7.721939	1.106454	0.500000
4.922625	8.160973	1.496374	0.500000
3.538655	7.909151	0.531595	0.500000
12.502217	2.105913	1.428814	0.500000
3.770316	9.565621	0.867944	0.500000
8.977727	10.566016	1.270922	0.500000
7.524018	13.206688	1.201950	0.500000
6.667608	13.080393	0.604259	0.500000
5.692526	3.000311	1.413244	0.500000
11.981259	11.527863	0.674711	0.500000
5.871614	9.354442	0.592497	0.500000
9.381688	3.654793	1.141682	0.500000
9.167329	1.189920	1.423491	0.500000
2.565896	9.013498	0.550489	0.500000
0.354161	10.095343	0.535353	0.500000
5.399340	12.267781	0.575804	0.500000
3.837338	12.884429	1.254287	0.500000
11.629723	2.841593	1.320192	0.500000
12.293516	5.879144	0.700226	0.500000
12.805249	9.580336	1.489171	0.500000
4.668665	5.785690	0.508903	0.500000
8.179481	0.889460	0.511170	0.500000
1.837476	8.708225	1.395551	0.500000
14.171453	5.762055	0.641243	0.500000
13.291614	5.444157	1.412956	0.500000
12.111130	10.300087	0.781422	0.500000
7.963015	1.919074	0.504665	0.500000
8.944378	5.184676	1.403742	0.500000
7.707191	3.934494	1.456213	0.500000
12.022516	3.694447	0.514420	0.500000
12.185137	13.438094	0.855053	0.500000
13.107807	10.881011	0.736259	0.500000
9.093670	8.143734	0.804709	0.500000
