100
0.000000 10.727379
0.000000 10.727379
0.000000 1.300000
0.000000 0.000000 0.650000 0.500000
1.072738 0.000000 0.650000 0.500000
2.145476 0.000000 0.650000 0.500000
3.218214 0.000000 0.650000 0.500000
4.290951 0.000000 0.650000 0.500000
5.363689 0.000000 0.650000 0.500000
6.436427 0.000000 0.650000 0.500000
7.509165 0.000000 0.650000 0.500000
8.581903 0.000000 0.650000 0.500000
9.654641 0.000000 0.650000 0.500000
0.000000 1.072738 0.650000 0.500000
1.072738 1.072738 0.650000 0.500000
2.145476 1.072738 0.650000 0.500000
3.218214 1.072738 0.650000 0.500000
4.290951 1.072738 0.650000 0.500000
5.363689 1.072738 0.650000 0.500000
6.436427 1.072738 0.650000 0.500000
7.509165 1.072738 0.650000 0.500000
8.581903 1.072738 0.650000 0.500000
9.654641 1.072738 0.650000 0.500000
0.000000 2.145476 0.650000 0.500000
1.072738 2.145476 0.650000 0.500000
2.145476 2.145476 0.650000 0.500000
3.218214 2.145476 0.650000 0.500000
4.290951 2.145476 0.650000 0.500000
5.363689 2.145476 0.650000 0.500000
6.436427 2.145476 0.650000 0.500000
7.509165 2.145476 0.650000 0.500000
8.581903 2.145476 0.650000 0.500000
9.654641 2.145476 0.650000 0.500000
0.000000 3.218214 0.650000 0.500000
1.072738 3.218214 0.650000 0.500000
2.145476 3.218214 0.650000 0.500000
3.218214 3.218214 0.650000 0.500000
4.290951 3.218214 0.650000 0.500000
5.363689 3.218214 0.650000 0.500000
6.436427 3.218214 0.650000 0.500000
7.509165 3.218214 0.650000 0.500000
8.581903 3.218214 0.650000 0.500000
9.654641 3.218214 0.650000 0.500000
0.000000 4.290951 0.650000 0.500000
1.072738 4.290951 0.650000 0.500000
2.145476 4.290951 0.650000 0.500000
3.218214 4.290951 0.650000 0.500000
4.290951 4.290951 0.650000 0.500000
5.363689 4.290951 0.650000 0.500000
6.436427 4.290951 0.650000 0.500000
7.509165 4.290951 0.650000 0.500000
8.581903 4.290951 0.650000 0.500000
9.654641 4.290951 0.650000 0.500000
0.000000 5.363689 0.650000 0.500000
1.072738 5.363689 0.650000 0.500000
2.145476 5.363689 0.650000 0.500000
3.218214 5.363689 0.650000 0.500000
4.290951 5.363689 0.650000 0.500000
5.363689 5.363689 0.650000 0.500000
6.436427 5.363689 0.650000 0.500000
7.509165 5.363689 0.650000 0.500000
8.581903 5.363689 0.650000 0.500000
9.654641 5.363689 0.650000 0.500000
0.000000 6.436427 0.650000 0.500000
1.072738 6.436427 0.650000 0.500000
2.145476 6.436427 0.650000 0.500000
3.218214 6.436427 0.650000 0.500000
4.290951 6.436427 0.650000 0.500000
5.363689 6.436427 0.650000 0.500000
6.436427 6.436427 0.650000 0.500000
7.509165 6.436427 0.650000 0.500000
8.581903 6.436427 0.650000 0.500000
9.654641 6.436427 0.650000 0.500000
0.000000 7.509165 0.650000 0.500000
1.072738 7.509165 0.650000 0.500000
2.145476 7.509165 0.650000 0.500000
3.218214 7.509165 0.650000 0.500000
4.290951 7.509165 0.650000 0.500000
5.363689 7.509165 0.650000 0.500000
6.436427 7.509165 0.650000 0.500000
7.509165 7.509165 0.650000 0.500000
8.581903 7.509165 0.650000 0.500000
9.654641 7.509165 0.650000 0.500000
0.000000 8.581903 0.650000 0.500000
1.072738 8.581903 0.650000 0.500000
2.145476 8.581903 0.650000 0.500000
3.218214 8.581903 0.650000 0.500000
4.290951 8.581903 0.650000 0.500000
5.363689 8.581903 0.650000 0.500000
6.436427 8.581903 0.650000 0.500000
7.509165 8.581903 0.650000 0.500000
8.581903 8.581903 0.650000 0.500000
9.654641 8.581903 0.650000 0.500000
0.000000 9.654641 0.650000 0.500000
1.072738 9.654641 0.650000 0.500000
2.145476 9.654641 0.650000 0.500000
3.218214 9.654641 0.650000 0.500000
4.290951 9.654641 0.650000 0.500000
5.363689 9.654641 0.650000 0.500000
6.436427 9.654641 0.650000 0.500000
7.509165 9.654641 0.650000 0.500000
8.581903 9.654641 0.650000 0.500000
9.654641 9.654641 0.650000 0.500000
