# z	rho(z)
0.003750 0.000000
0.011250 0.000000
0.018750 0.000000
0.026250 0.000000
0.033750 0.000000
0.041250 0.000000
0.048750 0.000000
0.056250 0.000000
0.063750 0.000000
0.071250 0.000000
0.078750 0.000000
0.086250 0.000000
0.093750 0.000000
0.101250 0.000000
0.108750 0.000000
0.116250 0.000000
0.123750 0.000000
0.131250 0.000000
0.138750 0.000000
0.146250 0.000000
0.153750 0.000000
0.161250 0.000000
0.168750 0.000000
0.176250 0.000000
0.183750 0.000000
0.191250 0.000000
0.198750 0.000000
0.206250 0.000000
0.213750 0.000000
0.221250 0.000000
0.228750 0.000000
0.236250 0.000000
0.243750 0.000000
0.251250 0.000000
0.258750 0.000000
0.266250 0.000000
0.273750 0.000000
0.281250 0.000000
0.288750 0.000000
0.296250 0.000000
0.303750 0.000000
0.311250 0.000000
0.318750 0.000000
0.326250 0.000000
0.333750 0.000000
0.341250 0.000000
0.348750 0.000000
0.356250 0.000000
0.363750 0.000000
0.371250 0.000000
0.378750 0.000000
0.386250 0.000000
0.393750 0.000000
0.401250 0.000000
0.408750 0.000000
0.416250 0.000000
0.423750 0.000000
0.431250 0.000000
0.438750 0.000000
0.446250 0.000000
0.453750 0.000000
0.461250 0.000000
0.468750 0.000000
0.476250 0.000000
0.483750 0.000000
0.491250 0.000000
0.498750 4.115045
0.506250 11.194745
0.513750 9.313969
0.521250 7.804236
0.528750 6.583333
0.536250 5.546258
0.543750 4.630195
0.551250 3.893958
0.558750 3.273499
0.566250 2.786677
0.573750 2.342041
0.581250 2.029194
0.588750 1.696332
0.596250 1.474630
0.603750 1.324057
0.611250 1.086342
0.618750 0.955784
0.626250 0.811062
0.633750 0.717146
0.641250 0.624770
0.648750 0.558259
0.656250 0.492672
0.663750 0.473273
0.671250 0.385824
0.678750 0.357187
0.686250 0.332554
0.693750 0.311307
0.701250 0.274665
0.708750 0.265119
0.716250 0.259269
0.723750 0.254342
0.731250 0.238022
0.738750 0.224474
0.746250 0.249415
0.753750 0.261424
0.761250 0.244489
0.768750 0.236483
0.776250 0.262964
0.783750 0.296219
0.791250 0.300530
0.798750 0.299606
0.806250 0.301454
0.813750 0.335633
0.821250 0.382745
0.828750 0.408610
0.836250 0.449255
0.843750 0.503142
0.851250 0.546866
0.858750 0.625694
0.866250 0.742703
0.873750 0.803056
0.881250 0.950857
0.888750 1.086958
0.896250 1.280332
0.903750 1.475553
0.911250 1.720966
0.918750 2.013490
0.926250 2.361440
0.933750 2.816853
0.941250 3.250097
0.948750 3.991261
0.956250 4.601559
0.963750 5.515466
0.971250 6.485106
0.978750 7.793767
0.986250 9.420201
0.993750 11.064495
1.001250 4.251146
1.008750 0.000000
1.016250 0.000000
1.023750 0.000000
1.031250 0.000000
1.038750 0.000000
1.046250 0.000000
1.053750 0.000000
1.061250 0.000000
1.068750 0.000000
1.076250 0.000000
1.083750 0.000000
1.091250 0.000000
1.098750 0.000000
1.106250 0.000000
1.113750 0.000000
1.121250 0.000000
1.128750 0.000000
1.136250 0.000000
1.143750 0.000000
1.151250 0.000000
1.158750 0.000000
1.166250 0.000000
1.173750 0.000000
1.181250 0.000000
1.188750 0.000000
1.196250 0.000000
1.203750 0.000000
1.211250 0.000000
1.218750 0.000000
1.226250 0.000000
1.233750 0.000000
1.241250 0.000000
1.248750 0.000000
1.256250 0.000000
1.263750 0.000000
1.271250 0.000000
1.278750 0.000000
1.286250 0.000000
1.293750 0.000000
1.301250 0.000000
1.308750 0.000000
1.316250 0.000000
1.323750 0.000000
1.331250 0.000000
1.338750 0.000000
1.346250 0.000000
1.353750 0.000000
1.361250 0.000000
1.368750 0.000000
1.376250 0.000000
1.383750 0.000000
1.391250 0.000000
1.398750 0.000000
1.406250 0.000000
1.413750 0.000000
1.421250 0.000000
1.428750 0.000000
1.436250 0.000000
1.443750 0.000000
1.451250 0.000000
1.458750 0.000000
1.466250 0.000000
1.473750 0.000000
1.481250 0.000000
1.488750 0.000000
1.496250 0.000000
