200

4.149340	1.373572	0.511691	0.500000
0.789272	6.547864	1.484731	0.500000
7.834100	9.388552	1.490090	0.500000
10.633962	2.870232	0.618982	0.500000
9.179713	2.246970	0.557956	0.500000
10.063840	4.963997	0.844718	0.500000
1.648245	1.911952	1.491879	0.500000
11.213942	8.859690	0.554123	0.500000
12.827013	6.789287	1.402209	0.500000
8.400719	2.026110	1.486884	0.500000
6.224303	2.718664	1.497075	0.500000
7.104086	7.779392	1.496554	0.500000
4.698349	8.167808	1.350465	0.500000
5.010229	8.859030	0.521369	0.500000
8.047656	5.793089	1.421869	0.500000
11.863473	3.432209	1.085166	0.500000
0.744010	1.294718	0.636396	0.500000
10.911088	3.888283	0.503068	0.500000
7.663802	2.989287	1.363235	0.500000
3.204982	2.378485	0.656595	0.500000
1.884846	3.439944	1.414916	0.500000
9.176597	4.939191	1.438023	0.500000
11.807463	5.479624	1.335471	0.500000
9.945954	0.514559	0.509270	0.500000
1.832886	4.573241	1.228749	0.500000
0.518291	8.360591	0.582129	0.500000
11.050286	5.399854	0.646186	0.500000
9.758094	10.958844	0.905959	0.500000
10.520448	7.548867	1.419070	0.500000
11.644809	2.390153	0.558457	0.500000
9.521508	1.632519	1.399079	0.500000
5.710684	2.914602	0.540390	0.500000
8.089286	4.368484	1.370193	0.500000
1.198789	8.705411	1.326652	0.500000
3.322841	9.937183	0.557376	0.500000
3.507697	6.468965	0.524905	0.500000
9.960830	7.701714	0.535218	0.500000
6.380064	9.230986	0.523121	0.500000
12.963957	10.535711	0.503073	0.500000
10.550445	1.752339	0.606585	0.500000
2.834145	3.903058	1.433358	0.500000
2.995067	5.968302	1.483036	0.500000
4.565289	2.051119	1.175133	0.500000
10.432961	8.659200	1.345709	0.500000
4.609764	3.513668	0.605399	0.500000
6.754464	4.046203	1.492971	0.500000
2.110714	9.268900	1.491047	0.500000
11.464200	8.274822	1.425950	0.500000
2.263237	8.212063	1.449414	0.500000
0.924263	7.622457	1.488568	0.500000
4.602984	7.005582	1.321132	0.500000
1.105272	10.377304	0.534709	0.500000
12.825023	5.228456	1.344304	0.500000
2.123199	10.140236	0.517967	0.500000
8.797011	1.169975	0.518906	0.500000
6.738416	0.652695	1.162109	0.500000
9.065371	9.681942	0.510484	0.500000
5.993919	5.102921	0.521786	0.500000
4.766212	5.694881	0.512658	0.500000
9.427907	6.022370	0.505624	0.500000
12.087412	8.353862	0.558577	0.500000
12.292664	0.764753	1.489257	0.500000
8.814136	8.866717	1.498059	0.500000
9.343476	7.898160	1.300012	0.500000
3.035261	10.995888	0.544713	0.500000
2.170391	2.322034	0.597246	0.500000
8.842191	4.140110	0.706088	0.500000
12.882012	3.313617	0.572129	0.500000
3.519609	8.147434	1.370231	0.500000
12.220288	6.098525	0.595187	0.500000
9.044354	6.869158	1.266045	0.500000
2.899772	7.355240	0.501684	0.500000
2.562527	0.816449	1.381602	0.500000
2.114434	6.899653	1.443155	0.500000
7.260278	5.028331	1.425793	0.500000
3.343342	3.470949	0.556683	0.500000
5.822206	6.737388	1.475472	0.500000
11.185107	1.409857	1.394819	0.500000
5.420190	9.842095	0.530148	0.500000
8.677204	10.254351	1.481005	0.500000
3.914654	4.966620	0.558227	0.500000
10.976312	7.725637	0.530447	0.500000
0.881218	3.758314	1.400087	0.500000
4.161702	11.020330	0.533528	0.500000
3.819825	8.551944	0.500879	0.500000
9.508250	8.758722	0.732853	0.500000
0.032476	9.275166	1.493317	0.500000
10.163744	2.531346	1.477107	0.500000
1.161471	2.206679	0.514872	0.500000
7.696009	3.783329	0.533059	0.500000
5.544833	0.806943	1.493883	0.500000
9.912562	6.344514	1.499010	0.500000
12.186011	0.037472	0.618882	0.500000
8.051609	7.280729	1.456720	0.500000
4.346114	5.373862	1.407999	0.500000
2.732940	8.581032	0.560859	0.500000
3.493412	11.288403	1.410739	0.500000
12.282386	10.281363	1.426316	0.500000
7.602454	7.519172	0.536854	0.500000
12.495769	8.051417	1.477212	0.500000
3.677499	1.482349	1.435311	0.500000
8.747764	7.475924	0.522517	0.500000
3.505988	0.545594	0.522934	0.500000
8.406303	8.766492	0.521365	0.500000
7.640165	2.240246	0.582457	0.500000
1.717083	8.193860	0.508955	0.500000
5.739764	1.245619	0.584106	0.500000
11.885870	9.229659	1.466401	0.500000
6.025175	7.790396	1.429657	0.500000
4.852779	9.716019	1.468713	0.500000
4.418232	9.806996	0.540300	0.500000
2.139119	0.519729	0.512648	0.500000
0.739621	11.330829	0.562529	0.500000
11.957643	1.406118	0.687704	0.500000
6.778567	5.807722	0.529630	0.500000
1.463658	6.546040	0.710069	0.500000
6.509241	1.917736	0.662509	0.500000
12.054615	4.974582	0.500538	0.500000
13.019356	0.787936	0.500172	0.500000
5.082143	0.075013	0.500312	0.500000
11.874593	7.146252	0.543978	0.500000
7.542777	10.848928	1.481999	0.500000
12.996663	3.775263	1.481775	0.500000
8.644452	3.251103	1.464143	0.500000
11.682920	9.839649	0.518768	0.500000
10.311368	9.930234	0.697697	0.500000
2.402557	5.242297	0.573073	0.500000
7.963129	6.536054	0.623343	0.500000
3.371659	6.996954	1.391304	0.500000
8.808581	0.117845	0.715959	0.500000
5.587268	8.757614	1.344500	0.500000
10.125622	3.640849	1.480957	0.500000
12.545999	2.540481	1.266658	0.500000
7.161496	1.811508	1.437912	0.500000
7.945776	8.317502	1.442309	0.500000
5.375365	6.489956	0.520450	0.500000
0.566455	7.189816	0.623599	0.500000
0.271582	4.181234	0.542222	0.500000
8.381555	5.079537	0.659451	0.500000
3.943287	10.330371	1.487956	0.500000
3.990545	7.558614	0.510415	0.500000
0.570591	2.712227	1.359590	0.500000
6.817959	8.885055	1.401810	0.500000
7.492006	1.189943	0.673728	0.500000
3.811957	2.953804	1.307776	0.500000
7.430539	11.357754	0.608882	0.500000
1.312379	5.276930	0.556360	0.500000
1.540648	9.321945	0.527243	0.500000
3.885408	4.121701	1.493535	0.500000
6.966370	10.456450	0.545336	0.500000
11.329787	10.782782	0.726853	0.500000
10.401808	0.503777	1.462655	0.500000
2.289566	3.812966	0.553614	0.500000
6.545700	10.760718	1.438541	0.500000
5.130936	4.385755	0.538202	0.500000
5.004746	10.832702	1.291256	0.500000
11.377647	0.255759	1.450740	0.500000
13.074250	2.135291	0.501890	0.500000
7.384842	9.128386	0.567885	0.500000
1.729719	5.926895	1.463526	0.500000
0.393636	5.911005	0.696007	0.500000
5.295161	7.805169	0.584052	0.500000
