100

0.261011	0.376097	0.596471	0.500000
1.236615	0.116108	0.502586	0.500000
2.213034	9.847717	0.585505	0.500000
3.261817	0.185832	0.557255	0.500000
4.288354	9.977675	0.514043	0.500000
5.250715	0.261140	0.504673	0.500000
6.236122	0.083745	0.579308	0.500000
7.161661	0.496244	0.569615	0.500000
8.127491	0.230215	0.505503	0.500000
9.246523	0.031340	0.506988	0.500000
0.457258	1.356177	0.541955	0.500000
1.481383	1.093234	0.518010	0.500000
2.459991	0.833798	0.527164	0.500000
3.428286	1.195622	0.547577	0.500000
4.441565	0.978171	0.533554	0.500000
5.391789	1.300028	0.515611	0.500000
6.402041	1.161413	0.562409	0.500000
7.462294	1.462028	0.571537	0.500000
8.442096	1.218028	0.538913	0.500000
9.436382	1.025543	0.538774	0.500000
0.089275	2.341663	0.538646	0.500000
1.126970	2.108705	0.540396	0.500000
2.111895	1.884314	0.531463	0.500000
3.146262	2.156125	0.514664	0.500000
4.161990	1.947631	0.575735	0.500000
5.109692	2.268122	0.503474	0.500000
6.129148	2.147593	0.504739	0.500000
7.126236	2.461516	0.577063	0.500000
8.161791	2.235136	0.519283	0.500000
9.139640	1.986502	0.563202	0.500000
0.234770	3.342054	0.509465	0.500000
1.261581	3.127438	0.599767	0.500000
2.230087	2.878992	0.525838	0.500000
3.304468	3.161507	0.599894	0.500000
4.332172	2.944647	0.521769	0.500000
5.251324	3.339801	0.557976	0.500000
6.297624	3.162605	0.574591	0.500000
7.261223	3.455980	0.598170	0.500000
8.253145	3.232036	0.519074	0.500000
9.269903	2.981098	0.509230	0.500000
9.979007	4.342831	0.512152	0.500000
0.984220	4.094512	0.531935	0.500000
2.032552	3.885459	0.541224	0.500000
3.018442	4.178199	0.506335	0.500000
4.000017	3.915942	0.541771	0.500000
4.942488	4.291132	0.522666	0.500000
5.942281	4.126475	0.513610	0.500000
6.998872	4.429357	0.510374	0.500000
8.027756	4.223352	0.523105	0.500000
9.007630	3.952030	0.590416	0.500000
0.185767	5.392995	0.576966	0.500000
1.207917	5.079269	0.543950	0.500000
2.213670	4.891349	0.521728	0.500000
3.172826	5.197246	0.558974	0.500000
4.199381	4.975493	0.567193	0.500000
5.223976	5.278739	0.517673	0.500000
6.234468	5.098917	0.500518	0.500000
7.187087	5.446398	0.552346	0.500000
8.207316	5.211934	0.553177	0.500000
9.188267	4.959042	0.525874	0.500000
9.872653	6.367754	0.585407	0.500000
0.929695	6.062146	0.578249	0.500000
1.934086	5.852907	0.531951	0.500000
2.892215	6.206840	0.517303	0.500000
3.869119	5.929083	0.529044	0.500000
4.845100	6.207104	0.563073	0.500000
5.869533	6.144811	0.548395	0.500000
6.858392	6.429682	0.526822	0.500000
7.873811	6.178834	0.533406	0.500000
8.938400	5.959346	0.557324	0.500000
0.070435	7.351791	0.571880	0.500000
1.059674	7.091162	0.580030	0.500000
2.095005	6.840526	0.566898	0.500000
3.169929	7.267608	0.517009	0.500000
4.135622	6.993210	0.544444	0.500000
5.107610	7.268303	0.581490	0.500000
6.143570	7.158847	0.531323	0.500000
7.122939	7.447397	0.569925	0.500000
8.108604	7.206467	0.592557	0.500000
9.096665	7.031014	0.597356	0.500000
0.259925	8.381920	0.599614	0.500000
1.284966	8.084236	0.545330	0.500000
2.302398	7.860279	0.519371	0.500000
3.382917	8.251944	0.554420	0.500000
4.350163	7.984922	0.578593	0.500000
5.334233	8.242640	0.545129	0.500000
6.369963	8.133810	0.588001	0.500000
7.351011	8.477019	0.540898	0.500000
8.313352	8.194300	0.528575	0.500000
9.307157	8.023655	0.574622	0.500000
0.035962	9.395504	0.545214	0.500000
0.993111	9.075337	0.529798	0.500000
2.017813	8.863009	0.597271	0.500000
2.977735	9.187544	0.556162	0.500000
4.046589	9.004653	0.544101	0.500000
5.019988	9.276062	0.534389	0.500000
6.020991	9.084892	0.579233	0.500000
7.034611	9.462100	0.573970	0.500000
8.042120	9.231880	0.514749	0.500000
9.047075	9.027321	0.531137	0.500000
